Tid (s),C1,C2
1412,57.1,47.5
1413,57.8,50.4
1414,59.2,50.1
1415,59.6,49.7
1416,60.4,50.8
1417,61,51
1418,60.8,52.9
1419,57.8,51.8
1420,56.1,49.4
1421,53.9,47.1
1422,52.4,45.8
1423,52.6,46.5
1424,52.7,46.7
1425,53.1,47.8
1426,51.3,48.1
1427,51.4,48.6
1428,51.8,48.4
1429,51.2,50.1
1430,52.8,53
1431,54.6,54.6
1432,58.1,58.8
1433,59.9,56.9
1434,59.5,54.2
1435,60.2,54.1
1436,59.3,53.3
1437,58,53.7
1438,57.8,55.8
1439,58.1,55.1
1440,56.5,54.6
1441,57.1,53.2
1442,57.5,53.8
1443,55,55
1444,58.1,56.9
1445,57.1,56.7
1446,56.5,60.5
1447,57,54.7
1448,56.9,54.2
1449,59,53.7
1450,59.4,52.1
1451,60.1,52
1452,59.2,52
1453,58.8,51.7
1454,57.6,51.7
1455,56.3,51.2
1456,57.5,50.7
1457,57.6,50.6
1458,55.2,49.4
1459,56.3,50.1
1460,55.4,50.7
1461,55.6,49.7
1462,58,51.1
1463,57.9,50
1464,57.8,49.9
1465,57,49.6
1466,55.4,48.3
1467,55,47.3
1468,56,48
1469,54.9,47.6
1470,55.7,48.5
1471,54.8,48.1
1472,55.6,48.7
1473,53,48
1474,54.9,47.5
1475,56.3,48.5
1476,54.8,48.3
1477,55.3,48.8
1478,56.3,48.8
1479,58.1,49.5
1480,57.5,50.3
1481,57.7,50.4
1482,56.6,49.2
1483,54.1,48.6
1484,55.2,47.2
1485,57.5,49.6
1486,58.6,50
1487,61.6,52.8
1488,63,53.4
1489,64,54.9
1490,62.5,54.2
1491,63.1,53.9
1492,62.2,53.5
1493,62.2,52.9
1494,61.6,52.9
1495,60.9,51.8
1496,60.8,51.6
1497,59.1,51.1
1498,58.5,50.7
1499,56.8,49.2
1500,56.8,48.9
1501,56.6,48.5
1502,59.1,49.9
1503,59,51.6
1504,59.7,51.9
1505,60.5,52.6
1506,61,53.4
1507,60.7,53
1508,59.7,52.1
1509,57.6,50.4
1510,57.7,49.5
1511,70.7,50.8
1512,59.2,51
1513,56.8,50.2
1514,59.5,51
1515,57.4,50.4
1516,57.9,50.9
1517,59.2,51.3
1518,58.6,51
1519,58,50.5
1520,58.4,52
1521,58.3,52.9
1522,57.5,54
1523,56.3,51.9
1524,57.7,50.5
1525,58.1,50.2
1526,58,50.1
1527,60,50.4
1528,59.3,50.5
1529,59.5,50.6
1530,60.3,50.3
1531,60.9,51.1
1532,59.9,50.8
1533,61.2,51.2
1534,59.3,50.4
1535,58.3,48.8
1536,57.2,47.4
1537,59.6,48.1
1538,62.3,50
1539,62.3,50.5
1540,63.2,52.6
1541,61.9,50.1
1542,60.4,49.9
1543,59.2,48.6
1544,59.5,48.7
1545,60.4,48.9
1546,61.4,49.8
1547,60.5,49.4
1548,58.8,49.2
1549,58.1,49.2
1550,57.9,49.5
1551,56.7,48.5
1552,55.9,47.6
1553,56.9,48.2
1554,58.6,49.7
1555,55.1,49
1556,57,48.8
1557,57,49.3
1558,55.4,48.5
1559,54.9,47.7
1560,57.6,49.6
1561,59,50.5
1562,61.2,52.2
1563,62.5,54.3
1564,62.2,55
1565,62.2,54.2
1566,62.4,53.6
1567,61.7,53.5
1568,61.2,53.3
1569,60.2,53.7
1570,59.3,52
1571,58.5,51.2
1572,59.1,51.1
1573,59.5,52.1
1574,62,53.3
1575,65,54.8
1576,66.1,57.4
1577,65.6,57.5
1578,66.2,57.9
1579,67.9,58.9
1580,68.3,60
1581,66.7,59.2
1582,64.5,57.1
1583,64.2,55.8
1584,64.5,55.9
1585,63.1,54.9
1586,62.7,55.2
1587,62.8,55.3
1588,63.3,55.7
1589,63.4,55.9
1590,63.2,55.3
1591,63.3,54.8
1592,63.1,54.9
1593,62.8,54.7
1594,62.9,54.7
1595,62.5,54.8
1596,63.1,54.5
1597,64.5,55.4
1598,66.8,57.3
1599,68,59.3
1600,64.3,57.9
1601,60.6,55.1
1602,58.7,53.7
1603,60.9,54.8
1604,61,54.7
1605,60.9,53.6
1606,60.6,54
1607,62.2,54.9
1608,58.4,55.6
1609,57.9,57.2
1610,56.7,56.7
1611,56.3,51.6
1612,58.3,51.4
1613,58,52.1
1614,57.9,51.2
1615,58.3,51
1616,60,50.5
1617,60.8,49.4
1618,60.5,49
1619,56.8,48
1620,56,47.9
1621,56.5,49
1622,54.9,47.1
1623,57,48.3
1624,56,49.3
1625,54.8,49.9
1626,52.4,48.3
1627,50,48.7
1628,51.3,48.8
1629,52.6,48.7
1630,55.6,50.7
1631,56.2,51.7
1632,51.1,52.9
1633,55,54.4
1634,56.2,58.2
1635,56,54.4
1636,55.5,51.8
1637,57.2,50.2
1638,59.8,52.2
1639,59.8,51.9
1640,58.8,51
1641,56.3,49.6
1642,53.6,48.1
1643,52,48
1644,50.7,46.4
1645,54.7,47
1646,53.8,47.7
1647,53.9,47.2
1648,55.1,47.6
1649,53.5,47.2
1650,54.1,47.5
1651,53.1,46.5
1652,54.8,45.4
1653,50.6,44.9
1654,53.6,45.8
1655,53.1,46.6
1656,53.4,46.7
1657,51.1,45.7
1658,49,45.3
1659,49.2,45.4
1660,51.6,45.7
1661,54.6,46.8
1662,52.1,47.5
1663,54.2,47.2
1664,52.2,46.9
1665,51.3,45.6
1666,51.6,44.9
1667,55.9,47
1668,55.4,47.3
1669,52.7,46.7
1670,56,46.6
1671,54.8,47.2
1672,52.8,47.2
1673,53.3,47.3
1674,49.9,46.3
1675,49.4,45.1
1676,51.5,46
1677,52.8,46
1678,49.9,45
1679,49.3,44.7
1680,54.4,45.6
1681,56,47.5
1682,56,48.7
1683,56.4,48.2
1684,55.3,47.6
1685,56.2,48.1
1686,52.1,47.5
1687,57.6,47.6
1688,57,49.2
1689,56.5,50.4
1690,57.3,48.7
1691,57.8,48.7
1692,58.5,49.5
1693,58.1,49.3
1694,57,49.6
1695,59.7,49.6
1696,64.1,52.8
1697,68.4,58.6
1698,66.4,58.5
1699,62.8,56.5
1700,58.9,52.9
1701,58.6,50.6
1702,59.1,50.3
1703,58.9,49.9
1704,57.3,49.2
1705,58.6,49.3
1706,57.6,49.8
1707,57.4,49.6
1708,59.1,49.1
1709,65.6,53
1710,69,58.4
1711,66.2,58.6
1712,61.9,55.9
1713,57.4,52
1714,57.3,49.1
1715,54.7,48.2
1716,57,47.3
1717,57.4,48.7
1718,57.3,52.6
1719,56.6,50.4
1720,56.1,48.7
1721,54.1,49.2
1722,57.1,49.3
1723,55.9,48.3
1724,55.8,48.2
1725,55.4,48.2
1726,53.4,47.9
1727,57.4,49.5
1728,57.6,48.8
1729,58.7,53.8
1730,57.1,55
1731,58.9,49.8
1732,57,55.7
1733,56.9,51.8
1734,55.2,47.9
1735,53.7,48.4
1736,53.1,46.2
1737,53.3,45.9
1738,56.3,47.4
1739,56.3,48.7
1740,59.2,49.7
1741,59.5,49.4
1742,61.4,50.6
1743,63,52.1
1744,63.6,52.1
1745,62.2,50.7
1746,59.8,49.7
1747,58.9,53.5
1748,60.9,54.3
1749,60.2,58
1750,59.4,54.5
1751,63.5,53.5
1752,63.9,54.4
1753,62.5,55.7
1754,59.7,53.5
1755,59,52.6
1756,55.6,52.8
1757,54.5,54.9
1758,55.8,53.1
1759,58.4,54.9
1760,59.3,55
1761,57.7,54.9
1762,59.9,55
1763,60.4,57.3
1764,56.6,54.1
1765,54.7,53.7
1766,53.8,48.8
1767,52.4,50.8
1768,55.3,56.7
1769,58.7,48.8
1770,57.7,49.9
1771,57.3,50
1772,57.1,49.5
1773,60.5,51.6
1774,65.4,54.3
1775,66.4,57.3
1776,64.4,56.6
1777,62.8,55.3
1778,62.3,53
1779,58,51.1
1780,58,50.8
1781,56.5,49.7
1782,53.9,50.1
1783,52.5,49.5
1784,56.2,49.2
1785,56.8,49.8
1786,57,48.3
1787,60.4,50.5
1788,59.2,50.8
1789,57.3,52.1
1790,54.4,50.4
1791,54.6,48.4
1792,52.4,49.3
1793,48.3,46.7
1794,53.6,49.8
1795,52.5,51.2
1796,55.8,51.4
1797,54.4,53.3
1798,50,48.9
1799,49.9,55.6
1800,48.8,58
1801,52.3,58.6
1802,53.9,58.5
1803,55.9,56.6
1804,57.3,50.6
1805,59.9,51.6
1806,59.7,54.1
1807,60.2,54
1808,61,54.6
1809,59.6,53.7
1810,59.2,53.6
1811,56.5,54.4
1812,57.9,55.2
1813,58.7,53.2
1814,59.3,52
1815,59.6,51.6
1816,57.8,53.2
1817,58.3,56.5
1818,55.1,56.8
1819,52.9,54.7
1820,56.6,52.2
1821,57.9,50.9
1822,58.6,51.9
1823,58.3,52
1824,57.7,52.3
1825,58.3,50.6
1826,58.1,51.8
1827,58.4,51.1
1828,59.5,50.6
1829,59.9,51
1830,60,50.4
1831,58.9,51.2
1832,55.2,50.2
1833,55.9,49.6
1834,56.7,49.2
1835,56.6,48
1836,57.6,49.2
1837,59.5,49.2
1838,60.6,49.2
1839,61.3,50.9
1840,60.1,49.9
1841,59.1,51.6
1842,59.8,50.3
1843,57.9,50.7
1844,59,52.4
1845,55.8,54.8
1846,55.8,54.3
1847,55.3,53
1848,55.4,53
1849,57,53.8
1850,63.7,57
1851,64.6,57.2
1852,62.4,56.7
1853,60.4,56.8
1854,60.4,56.8
1855,60.7,58.4
1856,59.4,59.1
1857,59.5,60.1
1858,59.9,60.1
1859,60,57.7
1860,61.3,59.2
1861,62.3,62.3
1862,64.4,65
1863,66.4,62.9
1864,66.4,60.8
1865,66.5,55.3
1866,66.5,54.6
1867,65.8,54.9
1868,65.5,54.7
1869,64.1,54.5
1870,63.5,53.8
1871,63.4,53.7
1872,63.3,53.2
1873,63.3,54.4
1874,62.3,57.8
1875,62.3,57.1
1876,61.7,55.6
1877,62.2,54.8
1878,63,55.9
1879,64.8,57.1
1880,65.4,57.7
1881,64.5,61.6
1882,64.5,62
1883,63.2,59.9
1884,63.4,57.1
1885,62.2,56.4
1886,62.1,62.9
1887,62,62.5
1888,60.6,59.1
1889,60.8,55.7
1890,59.2,55.6
1891,58.7,55.1
1892,59.5,52.1
1893,59.6,52
1894,59.8,51.4
1895,60.8,51.9
1896,61.3,51.5
1897,60.7,51.5
1898,61.2,51.7
1899,60.7,51
1900,60.4,51.3
1901,61.1,50.6
1902,62.8,51.9
1903,61.9,51.9
1904,62.7,51.8
1905,61,52.1
1906,61.3,52.5
1907,61,52.5
1908,60.4,52.9
1909,59.7,52.6
1910,60.5,51.9
1911,60.4,51.2
1912,61.3,51.3
1913,60.6,50.3
1914,59.6,49.2
1915,60.9,50.4
1916,62.7,52
1917,62.2,52.8
1918,61,52.5
1919,61,52.9
1920,61.5,52.7
1921,58.4,53
1922,59,51.4
1923,59.3,52.2
1924,56.2,50
1925,57.2,51.5
1926,59.5,50.4
1927,60.1,51.7
1928,59.7,52.4
1929,58.3,51.2
1930,59.3,50.6
1931,59.3,51.2
1932,58.9,51.9
1933,58.3,50.4
1934,59.8,51.5
1935,60.1,51.3
1936,59.1,51.1
1937,59.4,51.4
1938,61.7,53.8
1939,60.2,53.4
1940,60,52.5
1941,60,53
1942,57.8,51.9
1943,59.5,50.7
1944,58.6,50.3
1945,57,49.4
1946,64.7,48.7
1947,58.8,49.5
1948,60,52.3
1949,61.4,52.6
1950,67.9,53.5
1951,60.7,54.5
1952,59.8,52.9
1953,60.8,52.3
1954,60.2,53.4
1955,60.7,54.4
1956,61.4,56.2
1957,62,60.5
1958,61.6,57.3
1959,61.8,57.3
1960,60.7,57.3
1961,60.6,60.1
1962,60,57.7
1963,60.1,57.2
1964,60,59.4
1965,60,55
1966,60.1,54.1
1967,59.7,54.1
1968,60.6,53.1
1969,60.6,53.4
1970,60.2,53.9
1971,59.6,53.5
1972,60.9,52.7
1973,61.1,54.2
1974,60,52.8
1975,59.4,53
1976,60.3,52.9
1977,62.8,52.9
1978,61.3,52
1979,65.4,52.8
1980,60.6,51.2
1981,57.3,53.1
1982,53.4,53
1983,66.1,52.8
1984,67.3,52.9
1985,57.4,52.9
1986,58.4,55.2
1987,58.3,56.4
1988,59.8,56.2
1989,57.8,55.8
1990,60.3,58.8
1991,62.8,55.5
1992,63.1,57
1993,61.5,56
1994,58.7,53.5
1995,57.5,50.9
1996,54.8,49.2
1997,53.5,46.8
1998,54.5,46.9
1999,57.2,48.7
2000,58.3,49.7
2001,56.3,49.2
2002,55,48
2003,57,48
2004,55.3,47.3
2005,52.8,46
2006,51.4,44.3
2007,51.4,41.3
2008,56,43.9
2009,54.5,46.4
2010,56.2,45.6
2011,57.7,48.3
2012,55.2,49.3
2013,55.3,49.3
2014,54.2,47.1
2015,51.7,48.5
2016,52.1,41.5
2017,53.2,43.3
2018,52.1,43.6
2019,51.9,42.1
2020,50.8,43
2021,51.9,41.3
2022,54.5,42.2
2023,56.2,46.7
2024,53.2,45.4
2025,51.4,42.9
2026,51.8,41.3
2027,55.8,45.9
2028,55.9,46.3
2029,58.1,48.3
2030,55.3,48.9
2031,54.5,47.6
2032,54.8,48.2
2033,51.6,47.5
2034,50.7,48.9
2035,53.4,50.3
2036,54.6,57.5
2037,57.5,53.8
2038,56.7,49.6
2039,56.1,49.5
2040,54.2,48.3
2041,51.1,65.1
2042,54.1,48.2
2043,55.9,49.7
2044,55.8,48.4
2045,54.4,47.8
2046,52.5,52.3
2047,50.1,43.6
2048,49.6,43.3
2049,51.3,43.4
2050,56.2,44.7
2051,56.2,49.1
2052,56.2,47.9
2053,56.6,50
2054,56.1,47.4
2055,52.5,44.3
2056,54.4,46.1
2057,57.4,53.1
2058,56.7,48.7
2059,57.5,47.9
2060,57,47.9
2061,57.7,48.9
2062,56.7,48.6
2063,55.5,48.3
2064,57.4,47.1
2065,56.6,48.3
2066,57.1,47.8
2067,57.7,50
2068,56.7,47.3
2069,55.5,47
2070,56.2,46.2
2071,57,46.8
2072,56.9,46.8
2073,57.1,47.3
2074,56.8,47.6
2075,58.3,48.1
2076,59.3,49.9
2077,60.1,50.9
2078,51.6,47.9
2079,58.4,48.9
2080,57.1,48.9
2081,53.6,48.2
2082,50.4,45.6
2083,50,45.3
2084,52.2,46.3
2085,53.9,48
2086,51.4,45.9
2087,55.7,46.6
2088,57.3,50.6
2089,58.8,51.6
2090,51.9,48.9
2091,50.8,46.4
2092,54.2,45.8
2093,58.7,50.3
2094,62.4,53.8
2095,59.4,51.8
2096,60.5,52
2097,60,52.1
2098,59.7,50.3
2099,61.2,51.4
2100,60.2,52
2101,62.3,51.8
2102,62.8,53.7
2103,61.8,51.8
2104,60.2,51.6
2105,55,48.6
2106,52.9,46
2107,52,44.1
2108,53.3,43.7
2109,58.3,47.2
2110,59.7,49.1
2111,58,49.3
2112,58,48.2
2113,59.7,49.2
2114,57.2,50.7
2115,55.4,47.2
2116,54.4,45.8
2117,52.9,44.3
2118,52.4,42.7
2119,51.9,42
2120,59.3,46.8
2121,59,48.3
2122,59,49.8
2123,60.4,49.6
2124,62,51.3
2125,66.3,56.2
2126,66.8,58.9
2127,63.5,57.1
2128,60.8,54
2129,58.1,50.7
2130,54.2,47.8
2131,52.7,44.7
2132,51.5,43.1
2133,55.5,44.9
2134,57.7,47.4
2135,55.8,47.8
2136,59.5,48.8
2137,62,50.7
2138,61.3,51.2
2139,61.8,51
2140,62.1,51.1
2141,62.1,52.4
2142,60.3,50
2143,56.9,47.9
2144,55.7,45.8
2145,54.4,44.1
2146,54.8,43.2
2147,57,47.3
2148,57.6,48.7
2149,58.3,48.9
2150,57.3,49.9
2151,55.2,46.9
2152,56.8,47.5
2153,55.2,46.6
2154,53.3,45.3
2155,52.1,44.2
2156,52.6,43.6
2157,58,48.2
2158,53.6,47.8
2159,58.2,47.1
2160,58.7,49.2
2161,55.6,48
2162,58.3,50
2163,59.3,50.3
2164,58.5,50.9
2165,55.9,49.2
2166,53.6,46.4
2167,51,42.9
2168,49.5,40.6
2169,52.9,41.5
2170,52.5,46.8
2171,49.9,42.1
2172,49.3,42
2173,49.7,47.7
2174,51.9,42.8
2175,52.8,40.4
2176,53.6,44.2
2177,51.5,43.2
2178,49.9,40.4
2179,50.7,40
2180,51.3,40.3
2181,53.5,42.8
2182,59.9,48.3
2183,62.5,52.1
2184,61.8,52.8
2185,61.1,52.6
2186,60.4,51.2
2187,59.6,50.8
2188,59.4,51.2
2189,61.3,51.2
2190,60.6,52.8
2191,61.9,52
2192,56.7,49.2
2193,57,47.4
2194,58.9,49.5
2195,57,50.2
2196,58.2,49.2
2197,58.4,49.9
2198,55.6,49
2199,55.9,47.1
2200,57,48.2
2201,56,48.5
2202,57.5,48.7
2203,52.6,46.3
2204,55.1,46.6
2205,56.2,48.2
2206,57.1,49.6
2207,57.4,48.9
2208,58.3,49.6
2209,57.8,48.6
2210,56.4,49.5
2211,56.4,47.6
2212,55.8,46.9
2213,54.6,44.4
2214,57,43.7
2215,56.5,48.1
2216,57,47.9
2217,55.3,44
2218,58.2,46.9
2219,59.4,48.7
2220,59.1,50.2
2221,60.1,49.8
2222,59.2,50.5
2223,57,49.4
2224,56.6,48
2225,56.6,49.4
2226,59.9,52
2227,55.9,49.6
2228,55.7,48.3
2229,57.8,51
2230,56.3,50
2231,57,49.8
2232,57,49.2
2233,57.2,49.6
2234,56.5,49.2
2235,56.4,48.3
2236,58.2,50.2
2237,60.6,52.3
2238,61.3,54.2
2239,60.7,53.8
2240,60.5,52.5
2241,60.9,52.2
2242,59,51.9
2243,60.2,51.7
2244,60,51.5
2245,60.6,52
2246,58.7,51.5
2247,59.8,50.5
2248,59.3,50.3
2249,61,51.7
2250,59.7,52.3
2251,59,51
2252,60.1,51.3
2253,62.5,52.8
2254,60.1,52.2
2255,60.6,51.5
2256,60.5,51.2
2257,61.8,52.3
2258,64.1,54
2259,63.9,56.6
2260,61.5,53
2261,64.1,53.1
2262,61.7,52.5
2263,61,50.4
2264,62.8,50.4
2265,60.6,50.5
2266,59.7,50.7
2267,60.8,51.1
2268,60.2,51
2269,58.7,50.4
2270,59.5,50.5
2271,58.6,49.8
2272,58.9,50.8
2273,59.2,50.8
2274,59.3,52.4
2275,58.7,51.6
2276,59.7,51.7
2277,59.4,52.4
2278,59.7,51.5
2279,60.7,52.9
2280,59.9,52.1
2281,60.7,52.4
2282,60.5,52.6
2283,60.5,52.7
2284,60.7,53.1
2285,61.6,53.7
2286,61.4,53.6
2287,61.1,53.4
2288,60.3,52.8
2289,59.2,52.3
2290,59.6,53.3
2291,59.3,53.4
2292,59,54.4
2293,55.7,51.6
2294,54.8,48.2
2295,56,47.9
2296,59.8,49.7
2297,59.4,50.2
2298,58.6,49
2299,57.9,48.7
2300,58.1,48.6
2301,58.6,48.5
2302,57.1,48.2
2303,54.6,45.6
2304,53.8,44.6
2305,57.3,46.9
2306,59.2,48.7
2307,58.7,49.9
2308,59.2,50.2
2309,60.7,50.8
2310,59.5,50.6
2311,60.1,51.8
2312,61,52.5
2313,62,54.4
2314,63.1,55
2315,63.1,55.4
2316,62.2,54.9
2317,61.5,55.2
2318,61.3,53.2
2319,62.2,53
2320,61.5,52.7
2321,60,51.4
2322,60,50.8
2323,62,51.9
2324,61.3,52.7
2325,60.6,52
2326,60.9,52.5
2327,62.2,53
2328,62.3,54.1
2329,64,55
2330,66.9,57.1
2331,69.1,60.4
2332,68.5,60.6
2333,68,60.2
2334,64.9,58.5
2335,66.9,56.8
2336,63.7,55.9
2337,64.1,55.2
2338,61.8,54.4
2339,62,54
2340,61.4,53.6
2341,59.9,53.4
2342,59.9,52.3
2343,57.5,51.1
2344,58.2,50.1
2345,58.2,50
2346,57.4,49.4
2347,57.9,49.3
2348,58.3,49.7
2349,59.4,48.6
2350,59.4,49
2351,59.5,49.5
2352,58.2,48.7
2353,59.7,49.4
2354,59.5,50
2355,59.3,50.1
2356,55.2,48.3
2357,57.1,46
2358,57.2,48.3
2359,54.4,46.9
2360,56.4,46.1
2361,54.8,44.7
2362,55.7,45.9
2363,58.5,48.1
2364,57.5,47.9
2365,55.4,48.8
2366,57,49.9
2367,57.7,50.1
2368,54.5,50.7
2369,57.2,51.5
2370,58.5,51.9
2371,59.9,53.6
2372,60.4,54.8
2373,60.6,55.6
2374,58.4,56.3
2375,57.5,57.1
2376,57.6,56.2
2377,55.5,56.9
2378,56.6,58.1
2379,60.5,61.9
2380,63.3,59.1
2381,62.1,58.3
2382,62,57.2
2383,58.8,54.9
2384,57,51.5
2385,59.1,51.7
2386,54.1,49.5
2387,57.4,48.9
2388,57.6,49.5
2389,56.6,48.6
2390,58.2,44.5
2391,55.5,44.8
2392,53.8,43.8
2393,61,48.1
2394,62,50.5
2395,60.6,50.5
2396,59.5,50.2
2397,55.8,45.3
2398,57.8,43.9
2399,58.7,47.4
2400,59.6,47.5
2401,60.3,48.6
2402,60.6,47.8
2403,61.2,48
2404,60.1,48.4
2405,59.6,48.3
2406,58.9,48.5
2407,56.3,46.7
2408,55.7,47.4
2409,56.9,47.4
2410,58.4,48.3
2411,57.1,48.3
2412,58.1,48.7
2413,57.3,49.9
2414,55.8,51.8
2415,51.8,50.7
2416,54.6,50.1
2417,56.2,51.6
2418,56.4,52.3
2419,52.5,52.6
2420,56.3,54.2
2421,57.3,55.3
2422,57.6,59.2
2423,54.1,53.5
2424,56.3,51.1
2425,56.5,51
2426,55.1,50.3
2427,55.8,49.6
2428,57,49.4
2429,58.2,49.5
2430,56.9,48.6
2431,57.1,46.5
2432,58.7,46.3
2433,60.1,45.7
2434,60,45.8
2435,63.9,46.9
2436,66.3,48.6
2437,63.9,49.9
2438,61.7,50.9
2439,61.1,51.7
2440,60.4,50.9
2441,58.9,52.9
2442,58.2,54
2443,59.9,55.7
2444,58.3,58.6
2445,55.8,53.9
2446,59,53.8
2447,57.7,53.4
2448,57.2,53.7
2449,58.8,53.8
2450,57.9,53.9
2451,54.3,55.6
2452,57.9,57.1
2453,58.4,53.4
2454,57.4,53.1
2455,57.4,52
2456,57.3,49.9
2457,60.4,50.6
2458,59.3,50.2
2459,58.1,48.4
2460,57.5,48.1
2461,59.5,49.2
2462,60.5,49.8
2463,59.3,48.9
2464,59.5,49.2
2465,59.7,48.4
2466,61.2,48.1
2467,61.9,48.4
2468,61,47.7
2469,60.9,48.3
2470,62.5,49.1
2471,62,49.5
2472,59.9,48.7
2473,59.6,48.4
2474,60.8,48.1
2475,61.7,50.6
2476,62.4,50.5
2477,62.8,51.9
2478,61.8,51.9
2479,61.9,51.5
2480,60.9,51.8
2481,60.4,49.7
2482,59.2,48.7
2483,60.3,50.9
2484,58.7,50.2
2485,57.8,49.6
2486,57.4,51.1
2487,58,48.7
2488,60.1,51.1
2489,59.2,51.9
2490,63.7,56.7
2491,67.3,61.1
2492,69.4,63.3
2493,68.2,62.6
2494,65.3,60
2495,62,56.7
2496,58.8,53.7
2497,56.3,50.2
2498,54.4,47.9
2499,52.4,46.6
2500,55.6,47.9
2501,57.6,49.2
2502,57.8,50.1
2503,57.9,50.6
2504,58.3,51.1
2505,59.4,52.3
2506,57.7,51.2
2507,57.4,50.6
2508,56,49.3
2509,54,47.5
2510,52.4,45.3
2511,52.5,45.4
2512,54.9,47.1
2513,58.3,51.2
2514,58.1,52.2
2515,57.9,53.1
2516,58.3,54.5
2517,59.9,56.9
2518,61.2,58
2519,61.6,58.9
2520,59.1,55.3
2521,57.4,53.4
2522,57.9,54.1
2523,58.4,55.2
2524,56.6,55.6
2525,57,57.2
2526,58.9,57.9
2527,58.1,52.5
2528,58.3,51.7
2529,59.9,51.9
2530,60.1,53.1
2531,57.4,51
2532,55.5,48.8
2533,53.3,47.2
2534,55.2,45.7
2535,54,45.2
2536,53.2,45.5
2537,52.9,46
2538,55.9,46.8
2539,58.5,48.3
2540,57.6,48.5
2541,57.7,48.6
2542,58.5,48.6
2543,59.5,49.9
2544,60.1,51.3
2545,58.9,50.9
2546,56.1,48.6
2547,53.9,46.5
2548,50.8,45.2
2549,49.7,45.4
2550,52.5,47.8
2551,53.7,50.4
2552,49,50
2553,49.5,51.6
2554,50.2,54.1
2555,51.3,50
2556,53.3,47.7
2557,54.8,47.9
2558,58.9,49.2
2559,58.8,49.9
2560,59.3,50.3
2561,58.5,50.6
2562,57.5,50.4
2563,56.6,49.4
2564,58,49.7
2565,58.1,51
2566,57.6,51.4
2567,59.6,53
2568,58.6,53.5
2569,58.8,53.4
2570,57.5,52.5
2571,57.2,52.5
2572,57.9,53.2
2573,58.5,53.8
2574,58,57.6
2575,57,55.8
2576,57.5,53.5
2577,57.8,52.6
2578,58.5,52
2579,58,51
2580,57.4,49
2581,58,49.7
2582,57.4,49.5
2583,57.7,49.3
2584,57.8,48.7
2585,57.9,48.6
2586,57.1,48.5
2587,56.7,47.3
2588,57,47.2
2589,57.4,47.8
2590,58.5,46.9
2591,59.7,47.2
2592,58.1,47.7
2593,57.2,45.6
2594,58,47
2595,57.1,45.8
2596,57.2,47
2597,56.9,47.2
2598,56.5,47.1
2599,56.6,46.9
2600,56.5,47.3
2601,57,48.6
2602,57.7,47.7
2603,57.8,46.4
2604,58.2,46.9
2605,57.8,45.6
2606,57.8,47.1
2607,56,47.5
2608,56.2,46.5
2609,55.9,46.6
2610,57.2,46.2
2611,57.4,47.3
2612,56.8,47.4
2613,56.5,47
2614,56.9,46.7
2615,57.5,47
2616,58.7,48.7
2617,60,49.8
2618,61.4,51.4
2619,61.9,52.1
2620,62.8,52.9
2621,64.3,53.9
2622,62.7,53.7
2623,61.1,52.4
2624,60.2,52
2625,61.4,52.8
2626,62.4,54.1
2627,60.2,56.2
2628,61.2,51.6
2629,61.1,51.1
2630,61.4,51.9
2631,62.4,52.6
2632,66.1,51.5
2633,64.4,52.6
2634,63.1,53.9
2635,62.1,54.2
2636,61.5,54.6
2637,61.3,53.7
2638,60.9,52.7
2639,60.3,52
2640,59,50.9
2641,59.3,50.8
2642,58.4,50.3
2643,59,50.9
2644,58.7,50.9
2645,58.6,50.4
2646,58.4,50.1
2647,57.5,50.5
2648,58.5,50.6
2649,57.8,50.3
2650,56.8,49.5
2651,58.5,49.6
2652,57.7,50.3
2653,57.2,51.4
2654,57.6,51.1
2655,58.5,51.1
2656,58.2,52.2
2657,59.7,53.4
2658,59.3,54.9
2659,57.9,57.7
2660,59,57.3
2661,59.5,53.2
2662,59,52.5
2663,59.6,52.6
2664,59.5,51.8
2665,59.5,51.6
2666,59.4,51.4
2667,59,51.2
2668,58.1,50.3
2669,57.9,49.2
2670,60.7,50.4
2671,59.4,51
2672,58.5,49.5
2673,57.9,49.8
2674,56.6,49.4
2675,57.7,49.8
2676,55.9,48.8
2677,57.3,49.5
2678,58.2,49.2
2679,57.4,48.7
2680,58.7,48.8
2681,57.5,48.5
2682,56.4,48.3
2683,57.9,48.7
2684,58.5,49.6
2685,59.9,50.1
2686,59,49.8
2687,57.1,48
2688,58.2,48
2689,57.2,47.6
2690,58.9,49.6
2691,60,50.9
2692,57.6,48.7
2693,57.5,49.3
2694,57.7,50.1
2695,57.3,49.9
2696,57.2,49.7
2697,58.4,50.8
2698,57.8,50.2
2699,60.3,51.7
2700,59.4,52.2
2701,60.6,52.5
2702,61.5,53
2703,62.1,53.3
2704,62.4,53.3
2705,61.5,53.4
2706,61.7,53.7
2707,60.7,53.1
2708,59.1,51.8
2709,58.5,49.9
2710,58.1,49.3
2711,59.3,49.6
2712,59.8,50.6
2713,59.7,50.5
2714,59.6,49.9
2715,61.4,50.8
2716,63.6,53
2717,66.8,55.9
2718,68.7,58
2719,67.6,58
2720,66,57
2721,64.8,56.4
2722,64.8,55.7
2723,65.2,55.6
2724,65.6,56.3
2725,66.5,57.2
2726,66.6,57.1
2727,66.1,56.4
2728,65.5,55.4
2729,64.2,55.1
2730,65,55
2731,63.9,54.7
2732,63.8,53.9
2733,62.9,53.7
2734,62.3,53
